0.552852 52481
0.549975 52481
0.546748 52481
0.542987 52481
0.539061 52481
0.535708 52481
0.533145 52481
0.530806 52479
0.527939 52479
0.524381 52479
0.520706 52479
0.51815 52479
0.518067 52479
0.520392 52479
0.523379 52479
0.525371 52479
0.526045 52479
0.526343 52484
0.527266 52484
0.528905 52484
0.531137 52484
0.533955 52484
0.537045 52484
0.539906 52484
0.542162 52484
0.543628 52484
0.54432 52484
1 52539
0.991883 52539
0.967853 52539
0.931588 52539
0.88937 52539
0.849445 52539
0.819199 52539
0.802102 52539
0.797114 52539
0.79987 52539
0.805356 52446
0.810781 52446
0.815544 52446
0.81874 52446
0.818848 52446
0.816018 52446
0.812936 52446
0.812564 52446
0.815962 52446
0.822908 52446
0.832007 52295
0.839955 52295
0.842943 52295
0.839262 52295
0.830496 52295
0.820254 52295
0.811884 52295
0.806892 52295
0.805214 52295
0.805885 52295
0.807014 52279
0.806665 52279
0.805107 52279
0.804502 52279
0.805578 52279
0.806533 52279
0.80602 52279
0.805234 52279
0.805725 52279
0.806693 52279
0.806814 52195
0.806384 52195
0.806426 52195
0.806679 52195
0.80591 52195
0.804586 52195
0.804683 52195
0.805647 52195
0.804793 52195
0.80154 52195
0.797429 52145
0.793477 52145
0.789653 52145
0.786058 52145
0.78365 52145
0.78379 52145
0.786882 52145
0.791077 52145
0.793706 52145
0.793361 52145
0.790531 52122
0.787879 52122
0.788318 52122
0.792575 52122
0.799213 52122
0.80617 52122
0.811911 52122
0.81537 52122
0.816369 52122
0.816074 52122
0.815465 52081
0.81469 52081
0.813692 52081
0.810875 52081
0.804158 52081
0.795829 52081
0.790719 52081
0.788548 52081
0.787327 52081
0.786967 52081
0.78641 52026
0.783751 52026
0.780079 52026
0.779741 52026
0.783943 52026
0.788704 52026
0.791027 52026
0.791486 52026
0.791446 52026
0.790365 52026
0.787284 52078
0.783957 52078
0.783373 52078
0.784859 52078
0.78538 52078
0.784872 52078
0.78433 52078
0.782471 52078
0.780206 52078
0.780819 52078
0.784675 52027
0.787916 52027
0.787309 52027
0.783768 52027
0.780798 52027
0.780842 52027
0.784121 52027
0.789306 52027
0.793538 52027
0.794384 52027
0.790812 52025
0.783008 52025
0.774212 52025
0.769513 52025
0.770066 52025
0.773661 52025
0.778622 52025
0.784345 52025
0.78935 52025
0.79164 52025
0.79096 51984
0.78814 51984
0.783553 51984
0.778347 51984
0.774853 51984
0.774112 51984
0.774252 51984
0.771669 51984
0.763786 51984
0.751147 51984
0.737284 52029
0.726796 52029
0.722998 52029
0.726823 52029
0.73692 52029
0.749874 52029
0.761451 52029
0.769112 52029
0.772977 52029
0.774878 52029
0.776798 52012
0.779346 52012
0.782192 52012
0.784748 52012
0.786211 52012
0.78624 52012
0.784923 52012
0.782417 52012
0.780018 52012
0.780326 52012
0.784953 52002
0.792366 52002
0.799487 52002
0.805268 52002
0.808722 52002
0.806329 52002
0.795872 52002
0.778904 52002
0.760563 52002
0.747786 52002
0.745786 51966
0.754277 51966
0.768029 51966
0.78173 51966
0.792779 51966
0.800749 51966
0.806107 51966
0.809282 51966
0.809722 51966
0.806249 51966
0.799238 52031
0.79116 52031
0.784604 52031
0.780675 52031
0.77881 52031
0.777344 52031
0.774466 52031
0.769641 52031
0.764367 52031
0.761311 52031
0.761808 52099
0.764403 52099
0.767942 52099
0.772461 52099
0.777206 52099
0.781839 52099
0.786932 52099
0.792419 52099
0.796555 52099
0.797043 52099
0.792661 52190
0.784252 52190
0.775774 52190
0.772424 52190
0.775694 52190
0.781819 52190
0.78498 52190
0.782864 52190
0.778627 52190
0.77555 52190
1 52162
0.993655 52162
0.981922 52162
0.968723 52162
0.955823 52162
0.943865 52162
0.934601 52162
0.929841 52162
0.928749 52162
0.927925 52162
0.925341 52205
0.920831 52205
0.914272 52205
0.907199 52205
0.903319 52205
0.905541 52205
0.912642 52205
0.920819 52205
0.926782 52205
0.929516 52205
0.929496 52098
0.925993 52098
0.919349 52098
0.914218 52098
0.915397 52098
0.922182 52098
0.929766 52098
0.934277 52098
0.935591 52098
0.936536 52098
0.938341 52062
0.93787 52062
0.931499 52062
0.921303 52062
0.914551 52062
0.91493 52062
0.91843 52062
0.918398 52062
0.912297 52062
0.901746 52062
0.889806 51983
0.881742 51983
0.88253 51983
0.890934 51983
0.90121 51983
0.908176 51983
0.910393 51983
0.910644 51983
0.912572 51983
0.917466 51983
0.92293 52101
0.925876 52101
0.925569 52101
0.922648 52101
0.919081 52101
0.916682 52101
0.91502 52101
0.912897 52101
0.909518 52101
0.904422 52101
0.898784 52093
0.895188 52093
0.894786 52093
0.896551 52093
0.899185 52093
0.900903 52093
0.900833 52093
0.900909 52093
0.902018 52093
0.902369 52093
0.901014 51969
0.898796 51969
0.896984 51969
0.895917 51969
0.894175 51969
0.891392 51969
0.889173 51969
0.888902 51969
0.89108 51969
0.89414 51969
0.896259 51997
0.89803 51997
0.898277 51997
0.898168 51997
0.899967 51997
0.902223 51997
0.902133 51997
0.899991 51997
0.898215 51997
0.898206 51997
0.900202 51959
0.903836 51959
0.908097 51959
0.910973 51959
0.910877 51959
0.907823 51959
0.903091 51959
0.898195 51959
0.893593 51959
0.889064 51959
0.884189 51993
0.879361 51993
0.876414 51993
0.875764 51993
0.875272 51993
0.873699 51993
0.871029 51993
0.867391 51993
0.865515 51993
0.868634 51993
0.876814 52056
0.888701 52056
0.902819 52056
0.914946 52056
0.921361 52056
0.923054 52056
0.921044 52056
0.914816 52056
0.904921 52056
0.895421 52056
0.894782 52150
0.905823 52150
0.919573 52150
0.925497 52150
0.920268 52150
0.909355 52150
0.901184 52150
0.899289 52150
0.900879 52150
0.901562 52150
0.90037 52094
0.899471 52094
0.90225 52094
0.909782 52094
0.917068 52094
0.919842 52094
0.918742 52094
0.916583 52094
0.916866 52094
0.92074 52094
0.923612 52054
0.919311 52054
0.907993 52054
0.896811 52054
0.892621 52054
0.895006 52054
0.897505 52054
0.895197 52054
0.888757 52054
0.882647 52054
0.879924 51928
0.879634 51928
0.88033 51928
0.883267 51928
0.889903 51928
0.895852 51928
0.893933 51928
0.886503 51928
0.883998 51928
0.891364 51928
0.903388 51949
0.911928 51949
0.913245 51949
0.910202 51949
0.907705 51949
0.907655 51949
0.909457 51949
0.912491 51949
0.917555 51949
0.923896 51949
0.927484 52017
0.925326 52017
0.918141 52017
0.908887 52017
0.900852 52017
0.896527 52017
0.896376 52017
0.897925 52017
0.89823 52017
0.89697 52017
0.896477 52035
0.898995 52035
0.903205 52035
0.905317 52035
0.903247 52035
0.898466 52035
0.894898 52035
0.894449 52035
0.895295 52035
0.89609 52035
0.897624 52064
0.90074 52064
0.90515 52064
0.90948 52064
0.911716 52064
0.91015 52064
0.905483 52064
0.901716 52064
0.902278 52064
0.906563 52064
1 51967
1.00126 51967
0.994094 51967
0.982512 51967
0.973615 51967
0.970816 51967
0.972597 51967
0.976022 51967
0.978837 51967
0.980028 51967
0.980318 52002
0.980349 52002
0.977856 52002
0.970841 52002
0.961115 52002
0.95227 52002
0.947488 52002
0.949324 52002
0.958091 52002
0.96965 52002
0.978038 52036
0.98012 52036
0.977677 52036
0.976149 52036
0.979357 52036
0.985343 52036
0.988888 52036
0.986436 52036
0.978285 52036
0.967699 52036
0.95804 52018
0.951032 52018
0.947641 52018
0.949138 52018
0.956203 52018
0.967814 52018
0.980629 52018
0.990302 52018
0.994633 52018
0.994862 52018
0.99241 52019
0.98579 52019
0.97706 52019
0.972033 52019
0.970917 52019
0.968171 52019
0.960523 52019
0.950873 52019
0.945485 52019
0.947856 52019
0.956081 52046
0.965251 52046
0.970136 52046
0.967509 52046
0.958942 52046
0.95069 52046
0.948463 52046
0.95238 52046
0.958376 52046
0.962798 52046
0.965075 51926
0.966252 51926
0.966335 51926
0.965431 51926
0.96468 51926
0.965494 51926
0.968171 51926
0.969748 51926
0.966587 51926
0.959367 51926
0.952831 51955
0.951541 51955
0.956825 51955
0.96554 51955
0.972122 51955
0.97447 51955
0.975218 51955
0.975998 51955
0.974307 51955
0.969583 51955
0.965638 51959
0.963505 51959
0.959802 51959
0.953056 51959
0.945695 51959
0.94174 51959
0.943165 51959
0.948836 51959
0.95627 51959
0.962467 51959
0.965993 52008
0.967796 52008
0.969158 52008
0.970666 52008
0.971566 52008
0.972567 52008
0.976205 52008
0.981302 52008
0.984548 52008
0.984487 52008
0.980692 51907
0.974222 51907
0.969115 51907
0.969722 51907
0.975258 51907
0.982288 51907
0.989853 51907
0.99766 51907
1.00339 51907
1.00415 51907
0.99963 51933
0.99305 51933
0.985693 51933
0.977455 51933
0.971034 51933
0.967466 51933
0.964898 51933
0.961237 51933
0.954915 51933
0.946839 51933
0.941117 52063
0.940854 52063
0.944953 52063
0.949564 52063
0.950669 52063
0.946962 52063
0.940655 52063
0.935393 52063
0.933053 52063
0.933575 52063
0.937238 52054
0.944193 52054
0.953386 52054
0.962728 52054
0.969478 52054
0.972953 52054
0.975231 52054
0.976669 52054
0.974991 52054
0.969138 52054
0.961424 51999
0.956409 51999
0.9586 51999
0.96722 51999
0.975519 51999
0.977988 51999
0.975814 51999
0.975504 51999
0.979823 51999
0.983838 51999
0.98363 51960
0.980405 51960
0.975773 51960
0.968375 51960
0.957378 51960
0.946225 51960
0.941335 51960
0.946293 51960
0.95714 51960
0.9667 51960
0.971185 51963
0.96982 51963
0.963774 51963
0.956281 51963
0.951273 51963
0.951875 51963
0.959441 51963
0.971092 51963
0.980735 51963
0.985312 51963
0.985706 51944
0.982122 51944
0.975235 51944
0.967969 51944
0.962832 51944
0.961067 51944
0.962036 51944
0.963246 51944
0.962674 51944
0.95955 51944
0.953975 52028
0.947516 52028
0.942995 52028
0.942886 52028
0.947701 52028
0.956501 52028
0.966682 52028
0.974259 52028
0.976549 52028
0.973583 52028
0.966937 51963
0.959179 51963
0.954354 51963
0.955815 51963
0.962972 51963
0.971648 51963
0.97715 51963
0.979218 51963
0.982656 51963
0.990159 51963
1 52035
1.00901 52035
1.01639 52035
1.02035 52035
1.0196 52035
1.01425 52035
1.00629 52035
0.999293 52035
0.995686 52035
0.995928 52035
0.998671 52104
1.0009 52104
0.999196 52104
0.992793 52104
0.985848 52104
0.983268 52104
0.984328 52104
0.984057 52104
0.979505 52104
0.971182 52104
0.961726 52044
0.955898 52044
0.958347 52044
0.968558 52044
0.979619 52044
0.985848 52044
0.987018 52044
0.985589 52044
0.983569 52044
0.980403 52044
0.975668 52024
0.972739 52024
0.975033 52024
0.981311 52024
0.989105 52024
0.997081 52024
1.00281 52024
1.00263 52024
0.995583 52024
0.986332 52024
0.981771 51978
0.984044 51978
0.988447 51978
0.989357 51978
0.98475 51978
0.976664 51978
0.969397 51978
0.965817 51978
0.965624 51978
0.966537 51978
0.96725 52053
0.968827 52053
0.972076 52053
0.975519 52053
0.977808 52053
0.97961 52053
0.981807 52053
0.986047 52053
0.993691 52053
1.00099 52053
1.00132 52073
0.995181 52073
0.989668 52073
0.98775 52073
0.986542 52073
0.985521 52073
0.98869 52073
0.994716 52073
0.998571 52073
0.999168 52073
0.998965 52030
0.99934 52030
0.999106 52030
0.996844 52030
0.993279 52030
0.991721 52030
0.994794 52030
0.999622 52030
0.999584 52030
0.991958 52030
0.981558 52049
0.974972 52049
0.973082 52049
0.971745 52049
0.968012 52049
0.963274 52049
0.960221 52049
0.958817 52049
0.957757 52049
0.9572 52049
0.957625 52022
0.958999 52022
0.962228 52022
0.967795 52022
0.973386 52022
0.976376 52022
0.976956 52022
0.976949 52022
0.977729 52022
0.980414 52022
0.984498 52045
0.987442 52045
0.987673 52045
0.986591 52045
0.984894 52045
0.980199 52045
0.971294 52045
0.961839 52045
0.957051 52045
0.957108 52045
0.958818 51967
0.959219 51967
0.957461 51967
0.95521 51967
0.953768 51967
0.950977 51967
0.945741 51967
0.941177 51967
0.939723 51967
0.941467 51967
0.946515 51914
0.953815 51914
0.960539 51914
0.965023 51914
0.967595 51914
0.970077 51914
0.97553 51914
0.984785 51914
0.993711 51914
0.996414 51914
0.990484 51907
0.979959 51907
0.973141 51907
0.974548 51907
0.98064 51907
0.985357 51907
0.985585 51907
0.980693 51907
0.971765 51907
0.961743 51907
0.955066 51983
0.953184 51983
0.951536 51983
0.948167 51983
0.94691 51983
0.949486 51983
0.952114 51983
0.950667 51983
0.94624 51983
0.944524 51983
0.948378 51848
0.956036 51848
0.965755 51848
0.976767 51848
0.987514 51848
0.996141 51848
1.00223 51848
1.0067 51848
1.00846 51848
1.00374 51848
0.991768 51864
0.977098 51864
0.964243 51864
0.955195 51864
0.952576 51864
0.956704 51864
0.962372 51864
0.962997 51864
0.957455 51864
0.950949 51864
0.948612 51883
0.951048 51883
0.956459 51883
0.962586 51883
0.968416 51883
0.975368 51883
0.983973 51883
0.990551 51883
0.991007 51883
0.985569 51883
0.978122 51890
0.972367 51890
0.968652 51890
0.963731 51890
0.955498 51890
0.94782 51890
0.94715 51890
0.956223 51890
0.970941 51890
0.983132 51890
0.986617 51948
0.981751 51948
0.974468 51948
0.972241 51948
0.97857 51948
0.987517 51948
0.992403 51948
0.992044 51948
0.98863 51948
0.985529 51948
